image_url,file_name,status,error
https://cdn.lookastic.com/blue-denim-jacket-original-1371219.jpg,data\images\blue-denim-jacket-original-1371219.jpg,success,
https://cdn.lookastic.com/grey-cable-sweater-original-1336335.jpg,data\images\grey-cable-sweater-original-1336335.jpg,success,
https://cdn.lookastic.com/looks/brown-leopard-bomber-jacket-brown-leopard-bodycon-dress-black-leather-pumps-large-107842.jpg,data\images\brown-leopard-bomber-jacket-brown-leopard-bodycon-dress-black-leather-pumps-large-107842.jpg,success,
https://cdn.lookastic.com/beige-embellished-thong-sandals-original-7762210.jpg,data\images\beige-embellished-thong-sandals-original-7762210.jpg,success,
https://cdn.lookastic.com/looks/blue-maxi-dress-beige-thong-sandals-beige-hat-large-107821.jpg,data\images\blue-maxi-dress-beige-thong-sandals-beige-hat-large-107821.jpg,success,
https://cdn.lookastic.com/mustard-coat-original-4306279.jpg,data\images\mustard-coat-original-4306279.jpg,success,
https://cdn.lookastic.com/black-leather-shorts-original-3687984.jpg,data\images\black-leather-shorts-original-3687984.jpg,success,
https://cdn.lookastic.com/looks/shirtdress-cropped-top-shorts-large-107828.jpg,data\images\shirtdress-cropped-top-shorts-large-107828.jpg,success,
https://cdn.lookastic.com/red-wool-hat-original-10053131.jpg,data\images\red-wool-hat-original-10053131.jpg,success,
https://cdn.lookastic.com/blue-leopard-sheath-dress-original-11314194.jpg,data\images\blue-leopard-sheath-dress-original-11314194.jpg,success,
https://cdn.lookastic.com/black-and-white-leopard-chiffon-shirtdress-original-10720192.jpg,data\images\black-and-white-leopard-chiffon-shirtdress-original-10720192.jpg,success,
https://cdn.lookastic.com/looks/hot-pink-coat-red-leopard-shift-dress-pink-canvas-pumps-large-107819.jpg,data\images\hot-pink-coat-red-leopard-shift-dress-pink-canvas-pumps-large-107819.jpg,success,
https://cdn.lookastic.com/black-cropped-top-original-3988812.jpg,data\images\black-cropped-top-original-3988812.jpg,success,
tic.com/tobacco-wide-leg-pants-original-4512591.jpg,data\images\tobacco-wide-leg-pants-original-4512591.jpg,success,
